,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
2899,198011,798700,7987,Bladen Community College,Dublin,NC,www.bladencc.edu,www.bladencc.edu,0,1,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1036,0.0893,0.0321,0.0,0.0571,0.0,0.0107,0.0,0.0,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,0.0,0.0429,0.0,0.0857,0.0,0.0,0.1179,0.1857,0.0,0.0,1016.0,0.3927,0.377,0.0207,0.002,0.18600000000000003,0.0,0.0177,0.0,0.0039,0.4783,1,9608.0,,9602.0,9646.0,9519.0,,,,,,,,0.6992,,0.4718,,0.2254,0.0,0.4479,PrivacySuppressed,PrivacySuppressed,,,0.18982339,23700,0.336177468,17.20000076,4.070000172,
2909,198206,808100,8081,Carteret Community College,Morehead City,NC,www.carteret.edu,www.carteret.edu/npcalc/npcalc.htm,0,1,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0194,0.0,0.0,0.0,0.0,0.0437,0.0461,0.0971,0.0146,0.0,0.0,0.0,0.0,0.0218,0.0,0.3422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0558,0.0,0.0,0.0,0.0388,0.0,0.0,0.0097,0.2573,0.0534,0.0,0.0,1409.0,0.8077,0.1008,0.0405,0.0092,0.0092,0.0035,0.0121,0.0021,0.0149,0.5472,1,8852.0,,8064.0,8181.0,10926.0,9813.0,10074.0,,,,,,0.7817,,0.5423,,0.4388,0.2499,0.4731,7954,88.3057057,0.620087336,,0.212489011,23200,0.371298403,8.460000038,3.109999895,
2913,198251,544900,5449,Central Carolina Community College,Sanford,NC,www.cccc.edu,www.cccc.edu/financialaid/cost/,0,1,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0077,0.0,0.0,0.0,0.0,0.0146,0.0551,0.0637,0.0826,0.0,0.1291,0.0,0.0577,0.0155,0.0,0.1265,0.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0473,0.0232,0.0,0.0009,0.1885,0.1403,0.0,0.0,3985.0,0.5867,0.2529,0.0918,0.0048,0.006999999999999999,0.0018,0.0188,0.0045,0.0316,0.4723,1,9152.0,,8946.0,9545.0,9847.0,9649.0,,,,,,,0.4333,,0.5635,,0.3333,0.0,0.4556,PrivacySuppressed,PrivacySuppressed,,,0.41963378,24400,0.385775864,10.10999966,3.650000095,
2917,198330,531600,5316,Coastal Carolina Community College,Jacksonville,NC,www.coastalcarolina.edu/,www.coastalcarolina.edu/admissions/net-price-calculator/,0,1,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0319,0.0327,0.0,0.0401,0.0,0.0015,0.0045,0.0,0.2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538,0.0,0.0,0.0327,0.1523,0.0275,0.0,0.0,0.1947,0.0282,0.0,0.0,4185.0,0.6562,0.1795,0.1128,0.0232,0.0162,0.0093,0.0017,0.0012,0.0,0.4686,1,8888.0,,8732.0,8759.0,9630.0,,,,,,,,0.4967,,0.5866,,0.2743,0.0,0.4879,PrivacySuppressed,PrivacySuppressed,,,0.3382,27300,0.400565505,10.81000042,3.720000029,
2919,198376,291900,2919,Davidson County Community College,Thomasville,NC,www.davidsonccc.edu,www.davidsonccc.edu/financial-aid/price-calculator,0,1,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0998,0.032,0.0577,0.0,0.0561,0.0008,0.006999999999999999,0.0452,0.0,0.1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0842,0.0,0.0,0.0,0.0881,0.013999999999999999,0.0655,0.0,0.2143,0.0951,0.0,0.0,3570.0,0.6952,0.1978,0.0496,0.0174,0.0064,0.0008,0.0176,0.0,0.0151,0.4821,1,7537.0,,6873.0,7582.0,8768.0,11665.0,12366.0,,,,,,0.8385,,0.6288,,0.4724,0.5005,0.4611,12500,138.775625,0.549206349,,0.331691677,24400,0.386880845,8,2.960000038,
2922,198455,544800,5448,Durham Technical Community College,Durham,NC,www.durhamtech.edu,www.durhamtech.edu/html/prospective/financialaid.htm,0,1,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0561,0.0,0.0392,0.0,0.0349,0.0317,0.0116,0.07200000000000001,0.0,0.2794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0.0,0.0159,0.0212,0.0042,0.0,0.0,0.3005,0.0614,0.0,0.0,5116.0,0.3061,0.4787,0.0964,0.040999999999999995,0.0045,0.0014,0.0139,0.0016,0.0565,0.6919,1,5179.0,,5265.0,4499.0,5140.0,6974.0,8210.0,,,,,,0.4305,,0.5038,,0.4427,0.1574,0.5961,10000,111.0205,,,0.16464864,29200,0.461117208,9.890000343,3.329999924,
2927,198525,2210400,22104,Fayetteville Beauty College,Fayetteville,NC,fayettevillebeautycollegenc.com,fayettevillebeautycollegenc.com,0,1,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0851,0.7447,0.1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,1,,8711.0,,,,,,8484.0,10175.0,11050.0,,,0.7586,,0.5714,,,0.4483,0.5532,9500,105.469475,0.219178082,,0.5999552,13700,PrivacySuppressed,10.46000004,4.510000229,
2956,198941,647800,6478,Mercy School of Nursing,Charlotte,NC,www.carolinashealthcare.org/MSON,www.carolinashealthcare.org/MSON,0,1,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,137.0,0.8029,0.073,0.0292,0.0511,0.0,0.0,0.0365,0.0,0.0073,0.9197,1,,,,,,,,,,,,,0.2553,,,,,0.7092,0.7226,14750,163.7552375,0.912087912,,,52200,0.864197552,6.889999866,3.309999943,
2963,199014,4115700,41157,Regina's College of Beauty-Monroe,Monroe,NC,reginascollegeofbeauty.com,reginascollegeofbeauty.com/docs/disclosures.html,0,1,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0698,0.9302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488,1,,10278.0,,,,,,10278.0,,,,,1.0,,0.6957,,0.25,1.0,0.7209,14761,163.8773601,0.207692308,,0.97144,,,,,
2964,199023,808700,8087,Montgomery Community College,Troy,NC,www.montgomery.edu,www.montgomery.edu/index.php/financial-aid-home,0,1,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0754,0.0391,0.0,0.0,0.0,0.0,0.0391,0.0615,0.0391,0.0,0.0,0.0,0.0,0.0084,0.0,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363,0.0,0.0,0.0056,0.2682,0.0,0.0,0.0223,0.2318,0.1397,0.0,0.0,800.0,0.6788,0.1938,0.0988,0.01,0.01,0.0,0.0075,0.0013,0.0,0.6225,1,5550.0,,5641.0,6163.0,4081.0,,,,,,,,0.4304,,0.4831,,0.3478,0.0,0.405,,,,,0.492665441,23600,0.412371129,11.32999992,3.069999933,
2979,199263,703100,7031,Pamlico Community College,Grantsboro,NC,www.pamlicocc.edu,www.pamlicocc.edu,0,1,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.083,0.0,0.0,0.0,0.0,0.0,0.1057,0.0038,0.0679,0.0,0.0151,0.0,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453,0.0,0.0,0.3208,0.0,0.0113,0.0,0.0,0.2981,0.034,0.0,0.0,355.0,0.6141,0.307,0.0197,0.0141,0.0085,0.0,0.0282,0.0,0.0085,0.5183,1,6432.0,,6286.0,6035.0,10862.0,,,,,,,,0.3228,,0.5213,,0.5753,0.0,0.4305,PrivacySuppressed,PrivacySuppressed,,,0.79999375,22000,0.333333343,12.55000019,2.910000086,
3013,199883,648300,6483,Watts School of Nursing,Durham,NC,www.wattsschoolofnursing.org,npc.collegeboard.org/student/app/moc,0,1,2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,138.0,0.8188,0.057999999999999996,0.0435,0.0507,0.0,0.0,0.028999999999999998,0.0,0.0,0.0,1,,,,,,,,,,,,,0.4496,,,,,0.6822,0.6812,,,PrivacySuppressed,,,PrivacySuppressed,PrivacySuppressed,6.480000019,2.559999943,
