"","INSTNM","POOR_Prop"
"7006","ITT Technical Institute-Brooklyn Center",0.666666666666667
"7007","ITT Technical Institute-Orlando",0.717948717948718
"7008","ITT Technical Institute-Waco",0.655172413793103
"7009","ITT Technical Institute-Myrtle Beach",0.758620689655172
"7010","University of Phoenix-Knoxville Campus",0.8125
"7011","Azusa Pacific Online University",1
"7012","Minneapolis Media Institute",0.533333333333333
"7013","College America-Phoenix",0.578260869565217
"7014","CollegeAmerica-Stevens Henager College",0.75
"7015","Avalon School of Cosmetology-Phoenix",0.686131386861314
"7016","Avalon School of Cosmetology-Layton",0.720930232558139
"7017","Hair Design Institute",1
"7018","Hair Design Institute",0.964285714285714
"7019","University of Phoenix-Baton Rouge Campus",0.92
"7020","University of Phoenix-Lafayette Campus",0.833333333333333
"7021","University of Phoenix-Shreveport-Bossier Campus",0.884615384615385
"7022","All-State Career School-Allied Health Campus",0.643636363636364
"7023","Aveda Institute-Des Moines",0.181818181818182
"7024","Fortis Institute-Lawrenceville",0.690909090909091
"7025","Relay Graduate School of Education",NA
"7026","Brown Mackie College-Oklahoma City",0.869565217391304
"7027","Sanford-Brown College-Austin",NA
"7028","Miller-Motte Technical College-Macon",1
"7029","Miller-Motte Technical College-Gulfport",1
"7030","International Culinary Center-California",0.523809523809524
"7031","South University–Savannah Online",0.832384052074858
"7032","Fortis College-Montgomery",1
"7033","San Joaquin Valley College-Temecula",0.666666666666667
"7034","Miller-Motte Technical College-Roanoke",1
"7035","Whitworth University-Adult Degree Programs",NA
"7036","American Broadcasting School-Online Program",0.583333333333333
"7037","Springfield College-School of Human Services",NA
"7038","Marian Health Careers Center-Van Nuys Campus",0.6
"7039","Brown College-Brooklyn Center",0.5
"7040","Milan Institute-Las Vegas",0.825
"7041","Virginia College-Savannah",0.852791878172589
"7042","Virginia College-Columbus",0.841584158415842
"7043","Donna's Academy of Hair Design",0.352941176470588
"7044","New York School of Esthetics & Day Spa",0.888888888888889
"7045","Panache Academy of Beauty",0.388888888888889
"7046","ASI Career Institute",0.916666666666667
"7047","Chicago School for Piano Technology",1
"7048","Midwest Technical Institute-Ridgeland",0.70952380952381
"7049","Christine Valmy International School of Esthetics & Cosmetology",0.888888888888889
"7050","City College-Hollywood",0.714285714285714
"7051","Paul Mitchell the School-Arlington",0.342857142857143
"7052","Rocky Mountain University of Health Professions",NA
"7053","MediaTech Institute-Oceanside",0.6
"7054","Christie's Education",NA
"7055","Prince Institute-Great Lakes",NA
"7056","Palmetto Beauty School",0.677777777777778
"7057","Paul Mitchell the School-Fort Myers",0.882352941176471
"7058","Paul Mitchell The School-Raleigh",0.727272727272727
"7059","Stella and Charles Guttman Community College",0.769662921348315
"7060","Lil Lou's Barber College",1
"7061","Bryan University",0.941176470588235
"7062","Virginia College-Tulsa",0.927272727272727
"7063","Criswell College",0.714285714285714
"7064","Virginia College-Knoxville",0.857142857142857
"7065","Columbia Academy of Cosmetology",1
"7066","Academy of Couture Art",1
"7067","Global Institute",1
"7068","Shear Learning Academy of Cosmetology",0.714285714285714
"7069","University of Cosmetology Arts & Sciences-La Joya",1
"7070","Preferred College of Nursing-Van Nuys",0.9375
"7071","Bryant & Stratton College-Akron",1
"7072","Annenberg School of Nursing",1
"7073","American Medical Academy",NA
"7074","Chamberlain College of Nursing-Georgia",1
"7075","Chamberlain College of Nursing-Indiana",1
"7076","Carrington College-Mesquite",0.758241758241758
"7077","Sessions College for Professional Design",NA
"7078","Virginia College-Shreveport Bossier City",0.928571428571429
"7079","Strayer University-Wisconsin",NA
"7080","Strayer University-Indiana",NA
"7081","Tulsa Welding School-Jacksonville",0.754385964912281
"7082","Regency Beauty Institute-Hoover",1
"7083","Regency Beauty Institute-San Antonio",1
"7084","Regency Beauty Institute-Carrollwood",1
"7085","Regency Beauty Institute-Clearwater",1
"7086","Regency Beauty Institute-Newport News",1
"7087","Regency Beauty Institute-Lewisville",1
"7088","Regency Beauty Institute-Dallas",1
"7089","Regency Beauty Institute-Plano",1
"7090","Empire Beauty School-Virginia Beach",0.745098039215686
"7091","Sanford-Brown College-Columbus",NA
"7092","Ross Medical Education Center-Morgantown",0.75
"7093","Paul Mitchell the School-Ogden",0.6
"7094","CollegeAmerica-Colorado Springs South",0.727272727272727
"7095","Everest Institute-Bensalem",0.891304347826087
"7096","Golf Academy of America-Farmers Branch",0.619047619047619
"7097","Utah College of Massage Therapy-Dallas",0.411347517730496
"7098","Miami Ad School-New York",NA
"7099","Lacy Cosmetology School-West Ashley",1
"7100","Dade Medical College-West Palm Beach",0.733333333333333
"7101","Dade Medical College-Jacksonville",0.647058823529412
"7102","WestMed College",0.590909090909091
"7103","Larry's Barber College",0.994318181818182
"7104","Futura Career Institute",1
"7105","Access Careers",1
"7106","Flair Beauty College",0.7
"7107","Eternity Cosmetology School",0.905660377358491
"7108","Tri-State Institute of Hair Design",0.764705882352941
"7109","Vogue College of Cosmetology-San Antonio Fredericksburg",1
"7110","Vogue College of Cosmetology",1
"7111","Tomorrow's Image Barber Academy of Virginia",0.75
"7112","Excel Learning Center",0.916666666666667
"7113","College of International Esthetics Inc",0.606060606060606
"7114","Medical Allied Career Center",0.666666666666667
"7115","Bais HaMedrash and Mesivta of Baltimore",NA
"7116","Long Island Barber Institute",0.935897435897436
"7117","Toni & Guy Hairdressing Academy-Toledo",0.444444444444444
"7118","American Institute of Medical Sonography",0.6
"7119","Curve Metric School of Hair Design",0.642857142857143
"7120","Athena Career Academy",0.76
"7121","Yeshiva Gedolah Zichron Leyma",NA
"7122","The Barber School",1
"7123","Be'er Yaakov Talmudic Seminary",0.91358024691358
"7124","RGV Careers",1
"7125","Alexander Academy",1
"7126","LeMelange Academy of Hair",1
"7127","Aveda Institute-Tucson",0.781818181818182
"7128","Velvet Touch Academy of Cosmetology",0.565217391304348
"7129","Ambiance Beauty & Barber Academy Inc",0.892857142857143
"7130","Diamond Beauty College",1
"7131","NCP College of Nursing-South San Francisco",NA
"7132","University Academy of Hair Design",1
"7133","Florida Institute of Recording Sound and Technology",NA
"7134","New Dimensions Beauty Academy Inc",0.0909090909090909
"7135","Jolei's Hair Institute",1
"7136","Paul Mitchell the School-Reno",0.578947368421053
"7137","Boise Barber College",1
"7138","Austin Kade Academy",0.930555555555556
"7139","Aesthetic Science Institute",0.5
"7140","Elaine Sterling Institute",0.571428571428571
"7141","Wade Gordon Hairdressing Academy",0.875
"7142","Mitsu Sato Hair Academy",0.933333333333333
"7143","SAE Institute of Technology-Los Angeles",0.808333333333333
"7144","Florida Vocational Institute",NA
"7145","SAE Institute of Technology-Atlanta",0.538461538461538
"7146","Academy di Firenze",0.733333333333333
"7147","SAE Institute of Technology-Miami",0.7
"7148","Colorado State University-Global Campus",NA
"7149","Paul Mitchell the School-Overland Park",0.619047619047619
"7150","Medspa Academies",0.536231884057971
"7151","Brighton Institute of Cosmetology",0.75
"7152","Strayer University-Minnesota",0.5
"7153","Strayer University-Illinois",1
"7154","West Coast University-Dallas",1
"7155","Stevens-Henager College-St George",0.642857142857143
"7156","National American University-Bellevue",1
"7157","National American University-Burnsville",1
"7158","National American University-Mesquite",NA
"7159","Empire Beauty School-Savannah",0.590909090909091
"7160","Ogle School Hair Skin Nails-Denton",0.63265306122449
"7161","Empire Beauty School-West Greensboro",0.67741935483871
"7162","California College San Diego",0.8
"7163","California College San Diego",0.92
"7164","Old Town Barber College-Topeka",1
"7165","Jolie Hair and Beauty Academy-Northfield",0.760416666666667
"7166","Hays Academy of Hair Design",0.588235294117647
"7167","Bellus Academy",1
"7168","Cortiva Institute-Seattle",0.372093023255814
"7169","MotoRing Technical Training Institute",1
"7170","Leon Studio One School of Hair Design & Career Training Center",0.769230769230769
"7171","Columbia College",0.811594202898551
"7172","NCP College of Nursing-Hayward",NA
"7173","ITT Technical Institute-Philadelphia",0.794520547945205
"7174","ITT Technical Institute-Marlton",0.628571428571429
"7175","ITT Technical Institute-Germantown",0.5625
"7176","ITT Technical Institute-Grand Rapids",0.692307692307692
"7177","ITT Technical Institute-Southfield",0.833333333333333
"7178","ITT Technical Institute-West Palm Beach",0.8125
"7179","ITT Technical Institute-Salem",0.666666666666667
"7180","ITT Technical Institute-Indianapolis East",0.784313725490196
"7181","ITT Technical Institute-Douglasville",0.67741935483871
"7182","ITT Technical Institute-Overland Park",0.523809523809524
"7183","ITT Technical Institute-Springfield",0.73469387755102
"7184","ITT Technical Institute-West Chester",0.631578947368421
"7185","University of Phoenix-McAllen Campus",0.777777777777778
"7186","Pennsylvania State University-World Campus",0.545454545454545
"7187","Medical Career Institute",NA
"7188","Advance Beauty Techs Academy",0.9
"7189","Longs Peak Academy",1
"7190","Brand College",NA
"7191","Hinton Barber College",0.733333333333333
"7192","Advanced Career Institute",0.830769230769231
"7193","Digital Film Academy",0.25
"7194","MyComputerCareer.com-Raleigh",0.510869565217391
"7195","South University-Austin",0.666666666666667
"7196","South University-Cleveland",0.888888888888889
"7197","Bryant & Stratton College-Online",0.83495145631068
"7198","Virginia College-Florence",0.9
"7199","Ogle School Hair Skin Nails-San Antonio",0.75
"7200","Elizabethtown College School of Continuing and Professional Studies",NA
"7201","Fortis College-Cutler Bay",1
"7202","Anamarc College-El Paso East",0.73134328358209
"7203","Ideal Beauty Academy",NA
"7204","Minnesota School of Cosmetology-Plymouth Campus",0.595744680851064
"7205","Mercyhurst University-North East Campus",0.492424242424242
"7206","Warner Pacific College Adult Degree Program",0.444444444444444
"7207","Platt College-Riverside",0.544117647058823
"7208","Savannah Law School",NA
"7209","Empire Beauty School-Glen Burnie",0.546875
"7210","Everest College-Woodbridge",0.689189189189189
"7211","International School of Cosmetology-Toni & Guy Hairdressing Academy",0.470588235294118
"7212","InterCoast Career Institute-Salem",0.85
"7213","National College-Canton",0.666666666666667
"7214","Vatterott College-Fairview Heights",0.871794871794872
"7215","Ross Medical Education Center-Dayton",0.75
"7216","Ross Medical Education Center-Ontario",0.895833333333333
"7217","Ross Medical Education Center-Bowling Green",0.857142857142857
"7218","Florida Institute of Technology-Online",NA
"7219","Rasmussen College-Kansas",NA
"7220","Columbia Institute",0.791666666666667
"7221","School of Missionary Aviation Technology",0.833333333333333
"7222","Ace Cosmetology and Barber Training Center",1
"7223","Manthano Christian College",NA
"7224","California Miramar University",1
"7225","Rocky Vista University",NA
"7226","Virginia College-Greensboro",0.944444444444444
"7227","The College of Health Care Professions-Dallas",0.848484848484849
"7228","The College of Health Care Professions-Fort Worth",0.44
"7229","Shear Finesse Hairstyling Academy",1
"7230","Academy of Salon Professionals",1
"7231","CyberTex Institute of Technology",0.789473684210526
"7232","UEI College-Santa Cruz",NA
"7233","New England Tractor Trailer Training School of CT-Bridgeport",0.447513812154696
"7234","Gemini School of Visual Arts & Communication",NA
"7235","Paul Mitchell the School-Woodbridge",0.210526315789474
"7236","College of the Muscogee Nation",NA
"7237","The Salon Professional Academy-Huntsville",0.833333333333333
"7238","Midwives College of Utah",NA
"7239","Aspen Beauty Academy of Laurel",0.766666666666667
"7240","M T Training Center",NA
"7241","Berks Career & Technology Center",NA
"7242","Future Generations Graduate School",NA
"7243","Carthage R9 School District-Carthage Technical Center",0.333333333333333
"7244","Grace Mission University",0.894736842105263
"7245","World A Cuts Barber Institute",1
"7246","PCCTI IT and Healthcare",NA
"7247","Sotheby's Institute of Art-NY",NA
"7248","Top Nails & Hair Beauty School",0.5
"7249","Radians College",0.82051282051282
"7250","Santa Ana Beauty College",NA
"7251","Shepherds College",0.285714285714286
"7252","Woodruff Medical Training and Testing",1
"7253","Helms College",NA
"7254","American Academy of Personal Training",0.588235294117647
"7255","Technology Center",0.714285714285714
"7256","Ukiah Adult School",0.678571428571429
"7257","Riverside County Office of Education",NA
"7258","Institute of Health Sciences",NA
"7259","Mid-South Christian College",1
"7260","Advanced Computing Institute",1
"7261","New York Institute of Beauty",NA
"7262","Ultrasound Medical Institute",0.8
"7263","Beautiful You School of Nail Technology",1
"7264","Harmon's Beauty School",0.571428571428571
"7265","Xavier College School of Nursing",0.761904761904762
"7266","Lawrence & Company College of Cosmetology",0.789473684210526
"7267","Cactus Academy",1
"7268","Kaizen Beauty Academy",1
"7269","Southern Texas Careers Academy",0.956521739130435
"7270","Sharp Edgez Barber Institute",1
"7271","Salon Professional Academy",1
"7272","Cosmotech School of Cosmetology",0.727272727272727
