,UNITID,OPEID,opeid6,INSTNM,CITY,STABBR,INSTURL,NPCURL,HCM2,PREDDEG,CONTROL,LOCALE,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,SATVRMID,SATMTMID,SATWRMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,CURROPER,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,md_earn_wne_p10,gt_25k_p6,poverty_rate,unemp_rate,CCSIZSET
6617,452018,4051301,40513,The Art Institutes International???Kansas City,Lenexa,KS,www.artinstitutes.edu/kansascity/,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0167,0.0,0.0667,0.5167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2833,0.0,0.1167,0.0,0.0,495.0,0.5778,0.1232,0.0929,0.0141,0.002,0.002,0.0384,0.002,0.1475,0.2626,1,,27176.0,,,,,,26157.0,25386.0,28813.0,30855.0,30001.0,0.5819,0.45,,0.3333,,0.8690000000000001,0.3778,21599,239.793178,0.289359316,,,25200,0.501259446,,,
6625,452090,2179935,21799,Argosy University-Salt Lake City,Draper,UT,www.argosy.edu/locations/salt-lake-city/default.aspx,tcc.noellevitz.com/edmc/Argosy%20University?iframe=true&width600&height=1000,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714,0.1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,108.0,0.7685,0.0741,0.1204,0.0,0.0093,0.0185,0.0,0.0,0.0093,0.6204,1,,19418.0,,,,,,18496.0,,,23107.0,,0.7634,0.4,,0.0,,0.8473,0.8519,14323,159.0146622,0.370393247,,,38200,0.698424041,,,
6633,453127,145955,1459,Strayer University-Kentucky,Lexington,KY,www.strayer.edu/kentucky/lexington,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297,0.0,0.0,424.0,0.6675,0.1934,0.0189,0.0071,0.0094,0.0,0.0283,0.0,0.0755,0.9151,0,,29316.0,,,,,,29316.0,,,,,0.715,0.0,,0.2632,,0.8339,0.8443,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
6636,453163,145929,1459,Strayer University-North Carolina,Morrisville,NC,www.strayer.edu/north-carolina/rtp,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.7438,0.0,0.0,2111.0,0.2037,0.6599,0.0398,0.0066,0.0062,0.0009,0.0327,0.0005,0.0497,0.9379,1,,30434.0,,,,,,29315.0,32554.0,30554.0,,,0.7116,0.5,,0.284,,0.8548,0.8582,39499.5,438.525424,0.444774917,PrivacySuppressed,,51700,0.722576857,,,
6643,453215,145961,1459,Strayer University-New Jersey,Cherry Hill,NJ,www.strayer.edu/campus/cherry-hill,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7922,0.0,0.0,578.0,0.2664,0.4654,0.1401,0.0277,0.0,0.0017,0.0329,0.0035,0.0623,0.8997,1,,31487.0,,,,,,31487.0,,,,,0.5286,0.3333,,0.2157,,0.7123,0.8397,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
6659,454227,638500,6385,Chamberlain College of Nursing-Illinois,Addison,IL,www.chamberlain.edu,www.chamberlain.edu/calculator,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10778.0,0.4634,0.1041,0.0613,0.0501,0.002,0.0058,0.0067,0.0092,0.2975,0.7834,1,,22021.0,,,,,,18002.0,20252.0,22702.0,23864.0,23627.0,0.2698,0.8235,,0.625,,0.6887,0.8844,25693,285.2449707,0.838268282,,,56300,0.917864501,,,
6661,454245,638503,6385,Chamberlain College of Nursing-Arizona,Phoenix,AZ,www.chamberlain.edu,www.chamberlain.edu/calculator,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,515.0,0.6291,0.0485,0.1553,0.0563,0.0155,0.0058,0.0155,0.0058,0.068,0.4039,1,,19540.0,,,,,,18703.0,18615.0,22228.0,,,0.5085,0.8333,,0.0,,0.8719,0.6233,25693,285.2449707,0.838268282,,,56300,0.917864501,,,
6690,454689,4100400,41004,Taft University System,Santa Ana,CA,www.taftu.edu,www.taftu.edu,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,,,,,,,,,,0.0,1.0,,,,0.0,1.0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,,,,
6703,454829,4080300,40803,Aspen University,Denver,CO,www.aspen.edu,www.aspen.edu/net-price-calculator,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,0.0,0.0,0.0789,0.0,0.0,0.0,0.0,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,1.0,162.0,0.2593,0.1481,0.0741,0.0494,0.0,0.0,0.037000000000000005,0.0,0.4321,0.5556,1,,21326.0,,,,,,20821.0,,21705.0,,,0.0769,1.0,,0.8,,0.0831,1.0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,,,,,,,
6706,454856,4148300,41483,Denver School of Nursing,Denver,CO,www.denverschoolofnursing.edu/,www.denverschoolofnursing.edu/cig-denver.php,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,696.0,0.6997,0.0647,0.0876,0.0388,0.0086,0.0043,0.0546,0.0,0.0417,0.0,1,,,,,,,,,,,,,0.2979,,,,,0.8422,0.6652,24367,270.5236524,0.922727273,,,,,,,
6745,455257,4138100,41381,Yeshiva of Machzikai Hadas,Brooklyn,NY,,sites.google.com/site/yeshivaofmachzikaihadas/,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,14976.0,,,,,,14976.0,14976.0,14976.0,,,0.7874,0.8451,,,,0.0,0.0115,,,,0.578121875,,,,,,
6806,456010,927006,9270,The Art Institute of Washington-Dulles,Sterling,VA,www.artinstitutes.edu/washington-dulles,tcc.noellevitz.com/edmc/Freshman-Students?iframe=true&width=600&height=1000,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636,0.0,0.2273,0.0,0.0,243.0,0.2346,0.0988,0.1564,0.0288,0.0041,0.0041,0.037000000000000005,0.0,0.4362,0.2387,1,,25415.0,,,,,,22777.0,21558.0,25675.0,26482.0,27578.0,0.5,0.6364,,0.0,,0.8034,0.3197,29771,330.5191306,0.46834572,,,31600,0.452162504,,,
6829,456348,2179907,21799,Argosy University-Phoenix Online Division,Phoenix,AZ,www.argosy.edu/phoenix,tcc.noellevitz.com/edmc/Argosy%20University?iframe=true&width600&height=1000,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996,0.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285,0.0,1.0,8917.0,0.514,0.3068,0.0803,0.0059,0.0146,0.0087,0.0,0.0,0.0696,0.0,1,,31831.0,,,,,,31651.0,31981.0,34322.0,36837.0,37108.0,0.7090000000000001,0.2901,,,,0.6546,0.8188,14323,159.0146622,0.370393247,0.2388,,38200,0.698424041,,,
6840,456481,2100001,21000,Polytechnic University of Puerto Rico-Miami,Miami,FL,www.pupr.edu,www.pupr.edu/miami/admissions-netpricecalculator.asp,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,0.0,0.0159,0.9841,0.0,0.0,0.0,0.0,0.0,0.0,0.6984,1,,23066.0,,,,,,22877.0,23444.0,,,,0.5556,0.3333,,,,0.7963,0.9524,16648,184.8269284,0.735468565,PrivacySuppressed,,25400,0.372139305,,,
6841,456490,2100002,21000,Polytechnic University of Puerto Rico-Orlando,Orlando,FL,www.pupr.edu/,www.pupr.edu/admissions-calculator.asp,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,0.0,82.0,0.0244,0.0,0.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.7927,1,,18131.0,,,,,,,19884.0,16378.0,,,0.5893,0.0,,,,0.6875,0.7561,16648,184.8269284,0.735468565,,,25400,0.372139305,,,
6851,456630,145975,1459,Strayer University-Utah,Sandy,UT,www.strayer.edu/utah/sandy,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,70.0,0.7571,0.0,0.0143,0.0,0.0286,0.0143,0.0429,0.0,0.1429,0.8,0,,27054.0,,,,,,27054.0,,,,,0.7129,,,0.4444,,0.8119,0.9718,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
6852,456667,145977,1459,Strayer University-Ohio,Mason,OH,www.strayer.edu/ohio/mason,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7571,0.0,0.0,724.0,0.4406,0.4185,0.028999999999999998,0.011000000000000001,0.0055,0.0014,0.0276,0.0,0.0663,0.9461,0,,29548.0,,,,,,29548.0,,,,,0.7439,0.0,,0.3265,,0.875,0.8267,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
6876,456959,396903,3969,University of Minnesota-Rochester,Rochester,MN,www.r.umn.edu/index.htm,npc.collegeboard.org/student/app/tcumn,0,3,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,550.0,700.0,540.0,660.0,520.0,610.0,625.0,600.0,565.0,23.0,27.0,21.0,26.0,23.0,27.0,7.0,8.0,25.0,24.0,25.0,8.0,1149.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,477.0,0.7966,0.0692,0.0314,0.0566,0.0,0.0,0.0314,0.0042,0.0105,0.0231,1,16992.0,,9304.0,10599.0,15282.0,20036.0,21937.0,,,,,,0.2778,0.7857,,,,0.6763,0.0727,21500,238.694075,0.907948508,,,47800,0.754673183,,,
6886,457129,638504,6385,Chamberlain College of Nursing-Florida,Jacksonville,FL,www.chamberlain.edu,www.chamberlain.edu/calculator,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,649.0,0.2635,0.2404,0.2573,0.0678,0.0,0.0077,0.0015,0.0247,0.1371,0.4777,1,,,,,,,,,,,,,0.5341,,,,,0.8549,0.6379,25693,285.2449707,0.838268282,,,56300,0.917864501,,,
6888,457183,3026509,30265,Remington College of Nursing Orlando,Lake Mary,FL,www.remingtoncollege.edu/orlando-nursing-training-school,calculator.remingtoncollege.edu/,0,3,2,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.58,0.18,0.11,0.11,0.0,0.0,0.02,0.0,0.0,0.0,1,,,,,,,,,,,,,0.0,,,,,0.8462,0.68,9500,105.469475,0.438846641,,,28900,0.367758185,,,
6932,457697,4119100,41191,City Vision College,Kansas City,MO,www.cityvision.edu,www.cityvision.edu/netprice/npcalc.htm,0,3,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1.0,74.0,0.5676,0.2973,0.0676,0.0135,0.0135,0.0,0.0135,0.0,0.027000000000000003,0.3784,1,,,,,,,,,,,,,0.2857,0.0,,0.0,,0.2381,0.8462,PrivacySuppressed,PrivacySuppressed,,,,,,,,
6979,458210,3698301,36983,West Coast University-Orange County,Anaheim,CA,westcoastuniversity.edu/campuses/orange-county.html,westcoastuniversity.edu/admissions/financial-aid.html,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1528.0,0.2592,0.0255,0.1525,0.4359,0.0033,0.0255,0.0517,0.0,0.0465,0.07200000000000001,1,,40370.0,,,,,,39213.0,41009.0,,43784.0,43784.0,0.4021,0.9091,,,,0.7754,0.5379999999999999,33832,375.6045556,0.927737226,,,PrivacySuppressed,0.925531924,,,
6980,458229,3698302,36983,West Coast University-Ontario,Ontario,CA,westcoastuniversity.edu/campuses/ontario.html,westcoastuniversity.edu/admissions/financial-aid.html,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1103.0,0.2956,0.0426,0.09699999999999999,0.35,0.01,0.0354,0.0263,0.0,0.1432,0.0562,1,,36627.0,,,,,,35538.0,37946.0,35996.0,41496.0,41496.0,0.4834,0.75,,,,0.7708,0.5494,33832,375.6045556,0.927737226,,,PrivacySuppressed,0.925531924,,,
7002,458469,2260603,22606,National University College-Ponce,Ponce,PR,www.nuc.edu,www.nuc.edu,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1117.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1907,1,,8838.0,,,,,,8718.0,8860.0,10136.0,,13453.0,0.8865,0.7,,0.2105,,0.6798,0.3953,7533,83.63174265,0.506378803,,,16700,0.195994884,,,
7033,458885,145984,1459,Strayer University-Arkansas,Little Rock,AR,www.strayer.edu/arkansas/little-rock,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,105.0,0.2857,0.6095,0.0095,0.0,0.0,0.0095,0.0381,0.0,0.0476,0.9524,1,,,,,,,,,,,,,0.8173,,,0.2,,0.9327,0.8762,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
7034,458919,145939,1459,Strayer University-Georgia,Atlanta,GA,www.strayer.edu/georgia/chamblee,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168,0.0,0.0,3253.0,0.1116,0.7467,0.0421,0.0055,0.0028,0.0018,0.0258,0.0022,0.0615,0.8801,1,,28744.0,,,,,,28761.0,,28523.0,,,0.774,0.4286,,0.2675,,0.8504,0.8746,39499.5,438.525424,0.444774917,PrivacySuppressed,,51700,0.722576857,,,
7043,458937,145988,1459,Strayer University-Louisiana,Metairie,LA,www.strayer.edu/louisiana/metairie,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,132.0,0.19699999999999998,0.6288,0.053,0.0227,0.0152,0.0,0.0076,0.0,0.0758,0.8864,0,,,,,,,,,,,,,0.7669,,,0.0,,0.8571,0.7955,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
7044,458955,145991,1459,Strayer University-Mississippi,Jackson,MS,www.strayer.edu/mississippi/jackson,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059,0.0,0.0,156.0,0.0705,0.8526,0.0,0.0064,0.0064,0.0,0.0064,0.0,0.0577,0.8909999999999999,1,,,,,,,,,,,,,0.8479,,,0.0,,0.9355,0.8526,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
7045,458964,145937,1459,Strayer University-South Carolina,Greenville,SC,www.strayer.edu/south-carolina/greenville,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1078,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.7586,0.0,0.0,1219.0,0.2584,0.6333,0.032,0.0041,0.0074,0.0025,0.0131,0.0008,0.0484,0.8696,1,,28748.0,,,,,,28748.0,,,,,0.7063,0.1667,,0.2222,,0.8118,0.8559,39499.5,438.525424,0.444774917,PrivacySuppressed,,51700,0.722576857,,,
7048,458973,145987,1459,Strayer University-Texas,Austin,TX,www.strayer.edu/texas/north-austin,npc.collegeboard.org/student/app/strayeruniversity,0,3,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7458,0.0,0.0,954.0,0.2369,0.5136,0.1468,0.0136,0.0063,0.0031,0.0241,0.0042,0.0514,0.8553,1,,29529.0,,,,,,28521.0,,32554.0,,,0.6735,0.0,,0.2586,,0.7895,0.8989,39499.5,438.525424,0.444774917,,,51700,0.722576857,,,
